START OF DATA,clicks,species,day,month,year,am.om,time
25/08/2006 23:59,0,dolphin,25,8,2006,PM,23.59
26/08/2006 0:59,0,dolphin,26,8,2006,AM,0.59
26/08/2006 1:59,0,dolphin,26,8,2006,AM,1.59
26/08/2006 2:59,0,dolphin,26,8,2006,AM,2.59
26/08/2006 3:59,0,dolphin,26,8,2006,AM,3.59
26/08/2006 4:59,0,dolphin,26,8,2006,AM,4.59
26/08/2006 5:59,0,dolphin,26,8,2006,AM,5.59
26/08/2006 6:59,0,dolphin,26,8,2006,AM,6.59
26/08/2006 7:59,0,dolphin,26,8,2006,AM,7.59
26/08/2006 8:59,1,dolphin,26,8,2006,AM,8.59
26/08/2006 9:59,0,dolphin,26,8,2006,AM,9.59
26/08/2006 10:59,0,dolphin,26,8,2006,AM,10.59
26/08/2006 11:59,0,dolphin,26,8,2006,AM,11.59
26/08/2006 12:59,0,dolphin,26,8,2006,PM,12.59
26/08/2006 13:59,0,dolphin,26,8,2006,PM,13.59
26/08/2006 14:59,0,dolphin,26,8,2006,PM,14.59
26/08/2006 15:59,0,dolphin,26,8,2006,PM,15.59
26/08/2006 16:59,0,dolphin,26,8,2006,PM,16.59
26/08/2006 17:59,0,dolphin,26,8,2006,PM,17.59
26/08/2006 18:59,0,dolphin,26,8,2006,PM,18.59
26/08/2006 19:59,0,dolphin,26,8,2006,PM,19.59
26/08/2006 20:59,0,dolphin,26,8,2006,PM,20.59
26/08/2006 21:59,2,dolphin,26,8,2006,PM,21.59
26/08/2006 22:59,0,dolphin,26,8,2006,PM,22.59
26/08/2006 23:59,0,dolphin,26,8,2006,PM,23.59
27/08/2006 0:59,0,dolphin,27,8,2006,AM,0.59
27/08/2006 1:59,0,dolphin,27,8,2006,AM,1.59
27/08/2006 2:59,1,dolphin,27,8,2006,AM,2.59
27/08/2006 3:59,2,dolphin,27,8,2006,AM,3.59
27/08/2006 4:59,0,dolphin,27,8,2006,AM,4.59
27/08/2006 5:59,0,dolphin,27,8,2006,AM,5.59
27/08/2006 6:59,0,dolphin,27,8,2006,AM,6.59
27/08/2006 7:59,0,dolphin,27,8,2006,AM,7.59
27/08/2006 8:59,0,dolphin,27,8,2006,AM,8.59
27/08/2006 9:59,0,dolphin,27,8,2006,AM,9.59
27/08/2006 10:59,2,dolphin,27,8,2006,AM,10.59
27/08/2006 11:59,0,dolphin,27,8,2006,AM,11.59
27/08/2006 12:59,0,dolphin,27,8,2006,PM,12.59
27/08/2006 13:59,0,dolphin,27,8,2006,PM,13.59
27/08/2006 14:59,0,dolphin,27,8,2006,PM,14.59
27/08/2006 15:59,0,dolphin,27,8,2006,PM,15.59
27/08/2006 16:59,0,dolphin,27,8,2006,PM,16.59
27/08/2006 17:59,0,dolphin,27,8,2006,PM,17.59
27/08/2006 18:59,0,dolphin,27,8,2006,PM,18.59
27/08/2006 19:59,0,dolphin,27,8,2006,PM,19.59
27/08/2006 20:59,0,dolphin,27,8,2006,PM,20.59
27/08/2006 21:59,1,dolphin,27,8,2006,PM,21.59
27/08/2006 22:59,0,dolphin,27,8,2006,PM,22.59
27/08/2006 23:59,1,dolphin,27,8,2006,PM,23.59
28/08/2006 0:59,0,dolphin,28,8,2006,AM,0.59
28/08/2006 1:59,0,dolphin,28,8,2006,AM,1.59
28/08/2006 2:59,2,dolphin,28,8,2006,AM,2.59
28/08/2006 3:59,5,dolphin,28,8,2006,AM,3.59
28/08/2006 4:59,0,dolphin,28,8,2006,AM,4.59
28/08/2006 5:59,0,dolphin,28,8,2006,AM,5.59
28/08/2006 6:59,0,dolphin,28,8,2006,AM,6.59
28/08/2006 7:59,0,dolphin,28,8,2006,AM,7.59
28/08/2006 8:59,0,dolphin,28,8,2006,AM,8.59
28/08/2006 9:59,0,dolphin,28,8,2006,AM,9.59
28/08/2006 10:59,0,dolphin,28,8,2006,AM,10.59
28/08/2006 11:59,0,dolphin,28,8,2006,AM,11.59
28/08/2006 12:59,0,dolphin,28,8,2006,PM,12.59
28/08/2006 13:59,0,dolphin,28,8,2006,PM,13.59
28/08/2006 14:59,0,dolphin,28,8,2006,PM,14.59
28/08/2006 15:59,1,dolphin,28,8,2006,PM,15.59
28/08/2006 16:59,0,dolphin,28,8,2006,PM,16.59
28/08/2006 17:59,0,dolphin,28,8,2006,PM,17.59
28/08/2006 18:59,0,dolphin,28,8,2006,PM,18.59
28/08/2006 19:59,0,dolphin,28,8,2006,PM,19.59
28/08/2006 20:59,0,dolphin,28,8,2006,PM,20.59
28/08/2006 21:59,0,dolphin,28,8,2006,PM,21.59
28/08/2006 22:59,0,dolphin,28,8,2006,PM,22.59
28/08/2006 23:59,0,dolphin,28,8,2006,PM,23.59
29/08/2006 0:59,0,dolphin,29,8,2006,AM,0.59
29/08/2006 1:59,0,dolphin,29,8,2006,AM,1.59
29/08/2006 2:59,0,dolphin,29,8,2006,AM,2.59
29/08/2006 3:59,0,dolphin,29,8,2006,AM,3.59
29/08/2006 4:59,0,dolphin,29,8,2006,AM,4.59
29/08/2006 5:59,1,dolphin,29,8,2006,AM,5.59
29/08/2006 6:59,0,dolphin,29,8,2006,AM,6.59
29/08/2006 7:59,0,dolphin,29,8,2006,AM,7.59
29/08/2006 8:59,0,dolphin,29,8,2006,AM,8.59
29/08/2006 9:59,0,dolphin,29,8,2006,AM,9.59
29/08/2006 10:59,0,dolphin,29,8,2006,AM,10.59
29/08/2006 11:59,0,dolphin,29,8,2006,AM,11.59
29/08/2006 12:59,0,dolphin,29,8,2006,PM,12.59
29/08/2006 13:59,0,dolphin,29,8,2006,PM,13.59
29/08/2006 14:59,0,dolphin,29,8,2006,PM,14.59
29/08/2006 15:59,0,dolphin,29,8,2006,PM,15.59
29/08/2006 16:59,0,dolphin,29,8,2006,PM,16.59
29/08/2006 17:59,2,dolphin,29,8,2006,PM,17.59
29/08/2006 18:59,6,dolphin,29,8,2006,PM,18.59
29/08/2006 19:59,7,dolphin,29,8,2006,PM,19.59
29/08/2006 20:59,0,dolphin,29,8,2006,PM,20.59
29/08/2006 21:59,0,dolphin,29,8,2006,PM,21.59
29/08/2006 22:59,0,dolphin,29,8,2006,PM,22.59
29/08/2006 23:59,0,dolphin,29,8,2006,PM,23.59
30/08/2006 0:59,0,dolphin,30,8,2006,AM,0.59
30/08/2006 1:59,0,dolphin,30,8,2006,AM,1.59
30/08/2006 2:59,0,dolphin,30,8,2006,AM,2.59
30/08/2006 3:59,1,dolphin,30,8,2006,AM,3.59
30/08/2006 4:59,0,dolphin,30,8,2006,AM,4.59
30/08/2006 5:59,0,dolphin,30,8,2006,AM,5.59
30/08/2006 6:59,2,dolphin,30,8,2006,AM,6.59
30/08/2006 7:59,0,dolphin,30,8,2006,AM,7.59
30/08/2006 8:59,0,dolphin,30,8,2006,AM,8.59
30/08/2006 9:59,0,dolphin,30,8,2006,AM,9.59
30/08/2006 10:59,0,dolphin,30,8,2006,AM,10.59
30/08/2006 11:59,0,dolphin,30,8,2006,AM,11.59
30/08/2006 12:59,0,dolphin,30,8,2006,PM,12.59
30/08/2006 13:59,0,dolphin,30,8,2006,PM,13.59
30/08/2006 14:59,0,dolphin,30,8,2006,PM,14.59
30/08/2006 15:59,0,dolphin,30,8,2006,PM,15.59
30/08/2006 16:59,0,dolphin,30,8,2006,PM,16.59
30/08/2006 17:59,0,dolphin,30,8,2006,PM,17.59
30/08/2006 18:59,0,dolphin,30,8,2006,PM,18.59
30/08/2006 19:59,0,dolphin,30,8,2006,PM,19.59
30/08/2006 20:59,0,dolphin,30,8,2006,PM,20.59
30/08/2006 21:59,0,dolphin,30,8,2006,PM,21.59
30/08/2006 22:59,0,dolphin,30,8,2006,PM,22.59
30/08/2006 23:59,0,dolphin,30,8,2006,PM,23.59
31/08/2006 0:59,0,dolphin,31,8,2006,AM,0.59
31/08/2006 1:59,0,dolphin,31,8,2006,AM,1.59
31/08/2006 2:59,0,dolphin,31,8,2006,AM,2.59
31/08/2006 3:59,0,dolphin,31,8,2006,AM,3.59
31/08/2006 4:59,0,dolphin,31,8,2006,AM,4.59
31/08/2006 5:59,0,dolphin,31,8,2006,AM,5.59
31/08/2006 6:59,5,dolphin,31,8,2006,AM,6.59
31/08/2006 7:59,0,dolphin,31,8,2006,AM,7.59
31/08/2006 8:59,0,dolphin,31,8,2006,AM,8.59
31/08/2006 9:59,0,dolphin,31,8,2006,AM,9.59
31/08/2006 10:59,0,dolphin,31,8,2006,AM,10.59
31/08/2006 11:59,0,dolphin,31,8,2006,AM,11.59
31/08/2006 12:59,0,dolphin,31,8,2006,PM,12.59
31/08/2006 13:59,0,dolphin,31,8,2006,PM,13.59
31/08/2006 14:29,0,dolphin,31,8,2006,PM,14.59
14/06/2006 8:59,0,porpoise,14,6,2006,AM,8.59
14/06/2006 9:59,0,porpoise,14,6,2006,AM,9.59
14/06/2006 10:59,0,porpoise,14,6,2006,AM,10.59
14/06/2006 11:59,0,porpoise,14,6,2006,AM,11.59
14/06/2006 12:59,0,porpoise,14,6,2006,PM,12.59
14/06/2006 13:59,0,porpoise,14,6,2006,PM,13.59
14/06/2006 14:59,0,porpoise,14,6,2006,PM,14.59
14/06/2006 15:59,0,porpoise,14,6,2006,PM,15.59
14/06/2006 16:59,0,porpoise,14,6,2006,PM,16.59
14/06/2006 17:59,0,porpoise,14,6,2006,PM,17.59
14/06/2006 18:59,0,porpoise,14,6,2006,PM,18.59
14/06/2006 19:59,0,porpoise,14,6,2006,PM,19.59
14/06/2006 20:59,0,porpoise,14,6,2006,PM,20.59
14/06/2006 21:59,0,porpoise,14,6,2006,PM,21.59
14/06/2006 22:59,0,porpoise,14,6,2006,PM,22.59
14/06/2006 23:59,0,porpoise,14,6,2006,PM,23.59
15/06/2006 0:59,0,porpoise,15,6,2006,AM,0.59
15/06/2006 1:59,0,porpoise,15,6,2006,AM,1.59
15/06/2006 2:59,0,porpoise,15,6,2006,AM,2.59
15/06/2006 3:59,0,porpoise,15,6,2006,AM,3.59
15/06/2006 4:59,0,porpoise,15,6,2006,AM,4.59
15/06/2006 5:59,0,porpoise,15,6,2006,AM,5.59
15/06/2006 6:59,0,porpoise,15,6,2006,AM,6.59
15/06/2006 7:59,0,porpoise,15,6,2006,AM,7.59
15/06/2006 8:59,0,porpoise,15,6,2006,AM,8.59
15/06/2006 9:59,0,porpoise,15,6,2006,AM,9.59
15/06/2006 10:59,0,porpoise,15,6,2006,AM,10.59
15/06/2006 11:59,0,porpoise,15,6,2006,AM,11.59
15/06/2006 12:59,0,porpoise,15,6,2006,PM,12.59
15/06/2006 13:59,0,porpoise,15,6,2006,PM,13.59
15/06/2006 14:59,0,porpoise,15,6,2006,PM,14.59
15/06/2006 15:59,0,porpoise,15,6,2006,PM,15.59
15/06/2006 16:59,0,porpoise,15,6,2006,PM,16.59
15/06/2006 17:59,1,porpoise,15,6,2006,PM,17.59
15/06/2006 18:59,0,porpoise,15,6,2006,PM,18.59
15/06/2006 19:59,0,porpoise,15,6,2006,PM,19.59
15/06/2006 20:59,3,porpoise,15,6,2006,PM,20.59
15/06/2006 21:59,0,porpoise,15,6,2006,PM,21.59
15/06/2006 22:59,0,porpoise,15,6,2006,PM,22.59
15/06/2006 23:59,0,porpoise,15,6,2006,PM,23.59
16/06/2006 0:59,0,porpoise,16,6,2006,AM,0.59
16/06/2006 1:59,0,porpoise,16,6,2006,AM,1.59
16/06/2006 2:59,0,porpoise,16,6,2006,AM,2.59
16/06/2006 3:59,0,porpoise,16,6,2006,AM,3.59
16/06/2006 4:59,0,porpoise,16,6,2006,AM,4.59
16/06/2006 5:59,2,porpoise,16,6,2006,AM,5.59
16/06/2006 6:59,0,porpoise,16,6,2006,AM,6.59
16/06/2006 7:59,2,porpoise,16,6,2006,AM,7.59
16/06/2006 8:59,1,porpoise,16,6,2006,AM,8.59
16/06/2006 9:59,2,porpoise,16,6,2006,AM,9.59
16/06/2006 10:59,7,porpoise,16,6,2006,AM,10.59
16/06/2006 11:59,2,porpoise,16,6,2006,AM,11.59
16/06/2006 12:59,0,porpoise,16,6,2006,PM,12.59
16/06/2006 13:59,0,porpoise,16,6,2006,PM,13.59
16/06/2006 14:59,1,porpoise,16,6,2006,PM,14.59
16/06/2006 15:59,1,porpoise,16,6,2006,PM,15.59
16/06/2006 16:59,0,porpoise,16,6,2006,PM,16.59
16/06/2006 17:59,0,porpoise,16,6,2006,PM,17.59
16/06/2006 18:59,0,porpoise,16,6,2006,PM,18.59
16/06/2006 19:59,0,porpoise,16,6,2006,PM,19.59
16/06/2006 20:59,1,porpoise,16,6,2006,PM,20.59
16/06/2006 21:59,0,porpoise,16,6,2006,PM,21.59
16/06/2006 22:59,0,porpoise,16,6,2006,PM,22.59
16/06/2006 23:59,0,porpoise,16,6,2006,PM,23.59
17/06/2006 0:59,0,porpoise,17,6,2006,AM,0.59
17/06/2006 1:59,0,porpoise,17,6,2006,AM,1.59
17/06/2006 2:59,0,porpoise,17,6,2006,AM,2.59
17/06/2006 3:59,2,porpoise,17,6,2006,AM,3.59
17/06/2006 4:59,1,porpoise,17,6,2006,AM,4.59
17/06/2006 5:59,1,porpoise,17,6,2006,AM,5.59
17/06/2006 6:59,0,porpoise,17,6,2006,AM,6.59
17/06/2006 7:59,1,porpoise,17,6,2006,AM,7.59
17/06/2006 8:59,0,porpoise,17,6,2006,AM,8.59
17/06/2006 9:59,0,porpoise,17,6,2006,AM,9.59
17/06/2006 10:59,2,porpoise,17,6,2006,AM,10.59
17/06/2006 11:59,4,porpoise,17,6,2006,AM,11.59
17/06/2006 12:59,0,porpoise,17,6,2006,PM,12.59
17/06/2006 13:59,0,porpoise,17,6,2006,PM,13.59
17/06/2006 14:59,0,porpoise,17,6,2006,PM,14.59
17/06/2006 15:59,0,porpoise,17,6,2006,PM,15.59
17/06/2006 16:59,0,porpoise,17,6,2006,PM,16.59
17/06/2006 17:59,0,porpoise,17,6,2006,PM,17.59
17/06/2006 18:59,0,porpoise,17,6,2006,PM,18.59
17/06/2006 19:59,0,porpoise,17,6,2006,PM,19.59
17/06/2006 20:59,0,porpoise,17,6,2006,PM,20.59
17/06/2006 21:59,0,porpoise,17,6,2006,PM,21.59
17/06/2006 22:59,0,porpoise,17,6,2006,PM,22.59
17/06/2006 23:59,0,porpoise,17,6,2006,PM,23.59
18/06/2006 0:59,0,porpoise,18,6,2006,AM,0.59
18/06/2006 1:59,0,porpoise,18,6,2006,AM,1.59
18/06/2006 2:59,0,porpoise,18,6,2006,AM,2.59
18/06/2006 3:59,0,porpoise,18,6,2006,AM,3.59
18/06/2006 4:59,0,porpoise,18,6,2006,AM,4.59
18/06/2006 5:59,0,porpoise,18,6,2006,AM,5.59
18/06/2006 6:59,0,porpoise,18,6,2006,AM,6.59
18/06/2006 7:59,0,porpoise,18,6,2006,AM,7.59
18/06/2006 8:59,0,porpoise,18,6,2006,AM,8.59
18/06/2006 9:59,0,porpoise,18,6,2006,AM,9.59
18/06/2006 10:59,0,porpoise,18,6,2006,AM,10.59
18/06/2006 11:59,0,porpoise,18,6,2006,AM,11.59
18/06/2006 12:59,0,porpoise,18,6,2006,PM,12.59
18/06/2006 13:59,1,porpoise,18,6,2006,PM,13.59
18/06/2006 14:59,0,porpoise,18,6,2006,PM,14.59
18/06/2006 15:59,1,porpoise,18,6,2006,PM,15.59
18/06/2006 16:59,1,porpoise,18,6,2006,PM,16.59
18/06/2006 17:59,0,porpoise,18,6,2006,PM,17.59
18/06/2006 18:59,0,porpoise,18,6,2006,PM,18.59
18/06/2006 19:59,0,porpoise,18,6,2006,PM,19.59
18/06/2006 20:59,0,porpoise,18,6,2006,PM,20.59
18/06/2006 21:59,0,porpoise,18,6,2006,PM,21.59
18/06/2006 22:59,1,porpoise,18,6,2006,PM,22.59
18/06/2006 23:59,0,porpoise,18,6,2006,PM,23.59
19/06/2006 0:59,0,porpoise,19,6,2006,AM,0.59
19/06/2006 1:59,0,porpoise,19,6,2006,AM,1.59
19/06/2006 2:59,0,porpoise,19,6,2006,AM,2.59
19/06/2006 3:59,0,porpoise,19,6,2006,AM,3.59
19/06/2006 4:59,0,porpoise,19,6,2006,AM,4.59
19/06/2006 5:59,0,porpoise,19,6,2006,AM,5.59
19/06/2006 6:59,0,porpoise,19,6,2006,AM,6.59
19/06/2006 7:59,0,porpoise,19,6,2006,AM,7.59
19/06/2006 8:59,0,porpoise,19,6,2006,AM,8.59
19/06/2006 9:59,0,porpoise,19,6,2006,AM,9.59
19/06/2006 10:59,0,porpoise,19,6,2006,AM,10.59
19/06/2006 11:59,1,porpoise,19,6,2006,AM,11.59
19/06/2006 12:59,1,porpoise,19,6,2006,PM,12.59
19/06/2006 13:59,0,porpoise,19,6,2006,PM,13.59
19/06/2006 14:59,0,porpoise,19,6,2006,PM,14.59
19/06/2006 15:59,0,porpoise,19,6,2006,PM,15.59
19/06/2006 16:59,0,porpoise,19,6,2006,PM,16.59
19/06/2006 17:59,0,porpoise,19,6,2006,PM,17.59
19/06/2006 18:59,0,porpoise,19,6,2006,PM,18.59
19/06/2006 19:59,1,porpoise,19,6,2006,PM,19.59
19/06/2006 20:59,1,porpoise,19,6,2006,PM,20.59
19/06/2006 21:59,1,porpoise,19,6,2006,PM,21.59
19/06/2006 22:59,0,porpoise,19,6,2006,PM,22.59
19/06/2006 23:59,1,porpoise,19,6,2006,PM,23.59
20/06/2006 0:59,0,porpoise,20,6,2006,AM,0.59
20/06/2006 1:59,0,porpoise,20,6,2006,AM,1.59
20/06/2006 2:59,0,porpoise,20,6,2006,AM,2.59
20/06/2006 3:59,0,porpoise,20,6,2006,AM,3.59
20/06/2006 4:59,0,porpoise,20,6,2006,AM,4.59
20/06/2006 5:59,1,porpoise,20,6,2006,AM,5.59
20/06/2006 6:59,0,porpoise,20,6,2006,AM,6.59
20/06/2006 7:59,2,porpoise,20,6,2006,AM,7.59
20/06/2006 8:59,0,porpoise,20,6,2006,AM,8.59
20/06/2006 9:59,0,porpoise,20,6,2006,AM,9.59
20/06/2006 10:59,0,porpoise,20,6,2006,AM,10.59
20/06/2006 11:59,0,porpoise,20,6,2006,AM,11.59
20/06/2006 12:59,0,porpoise,20,6,2006,PM,12.59
20/06/2006 13:59,5,porpoise,20,6,2006,PM,13.59
20/06/2006 14:59,1,porpoise,20,6,2006,PM,14.59
20/06/2006 15:59,0,porpoise,20,6,2006,PM,15.59
20/06/2006 16:59,0,porpoise,20,6,2006,PM,16.59
20/06/2006 17:59,0,porpoise,20,6,2006,PM,17.59
20/06/2006 18:59,0,porpoise,20,6,2006,PM,18.59
20/06/2006 19:59,0,porpoise,20,6,2006,PM,19.59
20/06/2006 20:59,0,porpoise,20,6,2006,PM,20.59
20/06/2006 21:59,0,porpoise,20,6,2006,PM,21.59
20/06/2006 22:59,0,porpoise,20,6,2006,PM,22.59
20/06/2006 23:59,0,porpoise,20,6,2006,PM,23.59
21/06/2006 0:59,0,porpoise,21,6,2006,AM,0.59
21/06/2006 1:59,0,porpoise,21,6,2006,AM,1.59
21/06/2006 2:59,0,porpoise,21,6,2006,AM,2.59
21/06/2006 3:59,0,porpoise,21,6,2006,AM,3.59
21/06/2006 4:59,0,porpoise,21,6,2006,AM,4.59
21/06/2006 5:59,0,porpoise,21,6,2006,AM,5.59
21/06/2006 6:59,0,porpoise,21,6,2006,AM,6.59
21/06/2006 7:59,0,porpoise,21,6,2006,AM,7.59
21/06/2006 8:59,1,porpoise,21,6,2006,AM,8.59
21/06/2006 9:59,0,porpoise,21,6,2006,AM,9.59
21/06/2006 10:59,0,porpoise,21,6,2006,AM,10.59
21/06/2006 11:59,0,porpoise,21,6,2006,AM,11.59
21/06/2006 12:59,1,porpoise,21,6,2006,PM,12.59
21/06/2006 13:59,1,porpoise,21,6,2006,PM,13.59
21/06/2006 14:59,0,porpoise,21,6,2006,PM,14.59
21/06/2006 15:59,0,porpoise,21,6,2006,PM,15.59
21/06/2006 16:59,0,porpoise,21,6,2006,PM,16.59
21/06/2006 17:59,0,porpoise,21,6,2006,PM,17.59
21/06/2006 18:59,0,porpoise,21,6,2006,PM,18.59
21/06/2006 19:59,0,porpoise,21,6,2006,PM,19.59
21/06/2006 20:59,0,porpoise,21,6,2006,PM,20.59
21/06/2006 21:59,0,porpoise,21,6,2006,PM,21.59
21/06/2006 22:59,0,porpoise,21,6,2006,PM,22.59
21/06/2006 23:59,0,porpoise,21,6,2006,PM,23.59
22/06/2006 0:59,0,porpoise,22,6,2006,AM,0.59
22/06/2006 1:59,0,porpoise,22,6,2006,AM,1.59
22/06/2006 2:59,0,porpoise,22,6,2006,AM,2.59
22/06/2006 3:59,0,porpoise,22,6,2006,AM,3.59
22/06/2006 4:59,0,porpoise,22,6,2006,AM,4.59
22/06/2006 5:59,0,porpoise,22,6,2006,AM,5.59
22/06/2006 6:59,0,porpoise,22,6,2006,AM,6.59
22/06/2006 7:59,0,porpoise,22,6,2006,AM,7.59
22/06/2006 8:59,0,porpoise,22,6,2006,AM,8.59
22/06/2006 9:59,0,porpoise,22,6,2006,AM,9.59
22/06/2006 10:59,0,porpoise,22,6,2006,AM,10.59
22/06/2006 11:59,2,porpoise,22,6,2006,AM,11.59
22/06/2006 12:59,0,porpoise,22,6,2006,PM,12.59
22/06/2006 13:59,1,porpoise,22,6,2006,PM,13.59
22/06/2006 14:59,0,porpoise,22,6,2006,PM,14.59
22/06/2006 15:59,0,porpoise,22,6,2006,PM,15.59
22/06/2006 16:59,0,porpoise,22,6,2006,PM,16.59
22/06/2006 17:59,0,porpoise,22,6,2006,PM,17.59
22/06/2006 18:59,0,porpoise,22,6,2006,PM,18.59
22/06/2006 19:59,0,porpoise,22,6,2006,PM,19.59
22/06/2006 20:59,0,porpoise,22,6,2006,PM,20.59
22/06/2006 21:59,0,porpoise,22,6,2006,PM,21.59
22/06/2006 22:59,0,porpoise,22,6,2006,PM,22.59
22/06/2006 23:59,0,porpoise,22,6,2006,PM,23.59
23/06/2006 0:59,0,porpoise,23,6,2006,AM,0.59
23/06/2006 1:59,0,porpoise,23,6,2006,AM,1.59
23/06/2006 2:59,1,porpoise,23,6,2006,AM,2.59
23/06/2006 3:59,1,porpoise,23,6,2006,AM,3.59
23/06/2006 4:59,0,porpoise,23,6,2006,AM,4.59
23/06/2006 5:59,0,porpoise,23,6,2006,AM,5.59
23/06/2006 6:59,0,porpoise,23,6,2006,AM,6.59
23/06/2006 7:59,0,porpoise,23,6,2006,AM,7.59
23/06/2006 8:59,0,porpoise,23,6,2006,AM,8.59
23/06/2006 9:59,2,porpoise,23,6,2006,AM,9.59
23/06/2006 10:59,0,porpoise,23,6,2006,AM,10.59
23/06/2006 11:59,0,porpoise,23,6,2006,AM,11.59
23/06/2006 12:59,0,porpoise,23,6,2006,PM,12.59
23/06/2006 13:59,0,porpoise,23,6,2006,PM,13.59
23/06/2006 14:59,0,porpoise,23,6,2006,PM,14.59
23/06/2006 15:59,0,porpoise,23,6,2006,PM,15.59
23/06/2006 16:59,1,porpoise,23,6,2006,PM,16.59
23/06/2006 17:59,0,porpoise,23,6,2006,PM,17.59
23/06/2006 18:59,0,porpoise,23,6,2006,PM,18.59
23/06/2006 19:59,1,porpoise,23,6,2006,PM,19.59
23/06/2006 20:59,0,porpoise,23,6,2006,PM,20.59
23/06/2006 21:59,0,porpoise,23,6,2006,PM,21.59
23/06/2006 22:59,3,porpoise,23,6,2006,PM,22.59
23/06/2006 23:59,1,porpoise,23,6,2006,PM,23.59
24/06/2006 0:59,0,porpoise,24,6,2006,AM,0.59
24/06/2006 1:59,0,porpoise,24,6,2006,AM,1.59
24/06/2006 2:59,0,porpoise,24,6,2006,AM,2.59
24/06/2006 3:59,0,porpoise,24,6,2006,AM,3.59
24/06/2006 4:59,0,porpoise,24,6,2006,AM,4.59
24/06/2006 5:59,0,porpoise,24,6,2006,AM,5.59
24/06/2006 6:59,0,porpoise,24,6,2006,AM,6.59
24/06/2006 7:59,0,porpoise,24,6,2006,AM,7.59
24/06/2006 8:59,0,porpoise,24,6,2006,AM,8.59
24/06/2006 9:59,0,porpoise,24,6,2006,AM,9.59
24/06/2006 10:59,0,porpoise,24,6,2006,AM,10.59
24/06/2006 11:59,3,porpoise,24,6,2006,AM,11.59
24/06/2006 12:59,0,porpoise,24,6,2006,PM,12.59
24/06/2006 13:59,0,porpoise,24,6,2006,PM,13.59
24/06/2006 14:59,0,porpoise,24,6,2006,PM,14.59
24/06/2006 15:59,0,porpoise,24,6,2006,PM,15.59
24/06/2006 16:59,0,porpoise,24,6,2006,PM,16.59
24/06/2006 17:59,0,porpoise,24,6,2006,PM,17.59
24/06/2006 18:59,0,porpoise,24,6,2006,PM,18.59
24/06/2006 19:59,0,porpoise,24,6,2006,PM,19.59
24/06/2006 20:59,0,porpoise,24,6,2006,PM,20.59
24/06/2006 21:59,0,porpoise,24,6,2006,PM,21.59
24/06/2006 22:59,0,porpoise,24,6,2006,PM,22.59
24/06/2006 23:59,0,porpoise,24,6,2006,PM,23.59
25/06/2006 0:59,0,porpoise,25,6,2006,AM,0.59
25/06/2006 1:59,0,porpoise,25,6,2006,AM,1.59
25/06/2006 2:59,0,porpoise,25,6,2006,AM,2.59
25/06/2006 3:59,0,porpoise,25,6,2006,AM,3.59
25/06/2006 4:59,0,porpoise,25,6,2006,AM,4.59
25/06/2006 5:59,0,porpoise,25,6,2006,AM,5.59
25/06/2006 6:59,0,porpoise,25,6,2006,AM,6.59
25/06/2006 7:59,0,porpoise,25,6,2006,AM,7.59
25/06/2006 8:59,0,porpoise,25,6,2006,AM,8.59
25/06/2006 9:59,1,porpoise,25,6,2006,AM,9.59
25/06/2006 10:59,0,porpoise,25,6,2006,AM,10.59
25/06/2006 11:59,0,porpoise,25,6,2006,AM,11.59
25/06/2006 12:59,0,porpoise,25,6,2006,PM,12.59
25/06/2006 13:59,0,porpoise,25,6,2006,PM,13.59
25/06/2006 14:59,0,porpoise,25,6,2006,PM,14.59
25/06/2006 15:59,0,porpoise,25,6,2006,PM,15.59
25/06/2006 16:59,0,porpoise,25,6,2006,PM,16.59
25/06/2006 17:59,0,porpoise,25,6,2006,PM,17.59
25/06/2006 18:59,0,porpoise,25,6,2006,PM,18.59
25/06/2006 19:59,0,porpoise,25,6,2006,PM,19.59
25/06/2006 20:59,0,porpoise,25,6,2006,PM,20.59
25/06/2006 21:59,0,porpoise,25,6,2006,PM,21.59
25/06/2006 22:59,0,porpoise,25,6,2006,PM,22.59
25/06/2006 23:59,0,porpoise,25,6,2006,PM,23.59
26/06/2006 0:59,0,porpoise,26,6,2006,AM,0.59
26/06/2006 1:59,0,porpoise,26,6,2006,AM,1.59
26/06/2006 2:59,0,porpoise,26,6,2006,AM,2.59
26/06/2006 3:59,2,porpoise,26,6,2006,AM,3.59
26/06/2006 4:59,0,porpoise,26,6,2006,AM,4.59
26/06/2006 5:59,0,porpoise,26,6,2006,AM,5.59
26/06/2006 6:59,0,porpoise,26,6,2006,AM,6.59
26/06/2006 7:59,0,porpoise,26,6,2006,AM,7.59
26/06/2006 8:59,0,porpoise,26,6,2006,AM,8.59
26/06/2006 9:59,1,porpoise,26,6,2006,AM,9.59
26/06/2006 10:59,0,porpoise,26,6,2006,AM,10.59
26/06/2006 11:59,0,porpoise,26,6,2006,AM,11.59
26/06/2006 12:59,0,porpoise,26,6,2006,PM,12.59
26/06/2006 13:59,0,porpoise,26,6,2006,PM,13.59
26/06/2006 14:59,0,porpoise,26,6,2006,PM,14.59
26/06/2006 15:59,0,porpoise,26,6,2006,PM,15.59
26/06/2006 16:59,0,porpoise,26,6,2006,PM,16.59
26/06/2006 17:59,0,porpoise,26,6,2006,PM,17.59
26/06/2006 18:59,0,porpoise,26,6,2006,PM,18.59
26/06/2006 19:59,1,porpoise,26,6,2006,PM,19.59
